.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,DarkMage4,$05,$1A,$00,$02,$04,$15
ID_02,DarkMage7,$07,$19,$00,$06,$04,$16
ID_03,DarkMage7,$0A,$18,$00,$06,$04,$17
ID_04,DarkMage5,$07,$1D,$00,$02,$04,$18
ID_05,DarkMage6,$0C,$1B,$00,$02,$04,$19
ID_06,DarkMage8,$0F,$1C,$00,$02,$04,$1A
ID_07,DarkMage6,$13,$1C,$00,$02,$04,$1B
ID_08,Mercenary15,$08,$1F,$00,$02,$04,$1C
ID_09,Mercenary15,$11,$1E,$00,$02,$04,$1D
ID_10,DarkMage7,$06,$22,$00,$06,$04,$00
ID_11,DarkMage5,$09,$23,$00,$01,$04,$00
ID_12,DarkMage4,$0B,$21,$00,$01,$04,$00
ID_13,Mercenary14,$0D,$23,$00,$01,$04,$00
ID_14,DarkMage5,$12,$22,$00,$01,$04,$00
ID_15,DarkMage7,$16,$20,$00,$06,$04,$00
ID_16,Mercenary16,$05,$24,$00,$01,$04,$00
ID_17,DarkMage8,$07,$25,$00,$01,$04,$00
ID_18,DarkMage6,$03,$26,$00,$01,$04,$00
ID_19,DarkMage4,$06,$27,$00,$01,$04,$00
ID_20,DarkMage6,$0C,$27,$00,$01,$04,$00
ID_21,DarkMage4,$13,$26,$00,$01,$04,$00
ID_22,Mercenary16,$17,$24,$00,$01,$04,$00
ID_23,DarkMage5,$19,$25,$00,$01,$04,$00
ID_24,Mercenary14,$16,$27,$00,$01,$04,$00
ID_25,Julius,$09,$1D,$01,$06,$05,$00
ID_26,Ishtar2,$0A,$1C,$00,$06,$05,$00
ID_27,Zagam,$09,$1A,$00,$04,$04,$29
ID_28,$FFFF,0,0,0,0,0,0
