.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Commander26,$28,$08,$01,$03,$01,$00
ID_02,ConnachtArmy7,$27,$08,$00,$03,$01,$01
ID_03,ConnachtArmy7,$27,$09,$00,$03,$01,$02
ID_04,ConnachtArmy7,$27,$07,$00,$03,$01,$03
ID_05,Commander25,$2B,$08,$01,$05,$01,$00
ID_06,ConnachtArmy6,$2B,$07,$00,$05,$01,$00
ID_07,ConnachtArmy6,$2B,$09,$00,$05,$01,$00
ID_08,Bloom2,$31,$08,$01,$06,$01,$00
ID_09,ConnachtArmy8,$31,$0B,$00,$06,$01,$01
ID_10,ConnachtArmy8,$30,$0A,$00,$06,$01,$02
ID_11,ConnachtArmy8,$32,$0A,$00,$06,$01,$03
ID_12,Banba2,$2E,$08,$01,$07,$01,$00
ID_13,Fotla2,$2E,$07,$00,$07,$01,$01
ID_14,Eriu2,$2E,$09,$00,$07,$01,$02
ID_15,$FFFF,0,0,0,0,0,0
