.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Hannibal,$23,$12,$01,$01,$01,$00
ID_02,KapathogiaArmy1,$22,$11,$00,$01,$01,$01
ID_03,KapathogiaArmy2,$22,$13,$00,$01,$01,$02
ID_04,KapathogiaArmy2,$23,$10,$00,$01,$01,$03
ID_05,KapathogiaArmy2,$23,$14,$00,$01,$01,$04
ID_06,KapathogiaArmy2,$25,$12,$00,$01,$01,$05
ID_07,KapathogiaArmy2,$25,$10,$00,$01,$01,$06
ID_08,KapathogiaArmy2,$25,$14,$00,$01,$01,$07
ID_09,KapathogiaArmy2,$24,$11,$00,$01,$01,$08
ID_10,KapathogiaArmy2,$24,$13,$00,$01,$01,$09
ID_11,KapathogiaArmy3,$23,$0E,$00,$01,$01,$0A
ID_12,KapathogiaArmy3,$23,$16,$00,$01,$01,$0B
ID_13,KapathogiaArmy3,$22,$0F,$00,$01,$01,$0C
ID_14,KapathogiaArmy3,$22,$15,$00,$01,$01,$0D
ID_15,KapathogiaArmy4,$24,$0F,$00,$01,$01,$0E
ID_16,KapathogiaArmy4,$24,$15,$00,$01,$01,$0F
ID_17,KapathogiaArmy4,$25,$0E,$00,$01,$01,$10
ID_18,KapathogiaArmy4,$25,$16,$00,$01,$01,$11
ID_19,Kanatz,$20,$11,$01,$02,$01,$00
ID_20,Distler,$0A,$1B,$01,$01,$02,$00
ID_21,Hermina,$34,$27,$01,$01,$04,$00
ID_22,ThraciaArmy8,$34,$26,$00,$01,$04,$01
ID_23,ThraciaArmy8,$33,$26,$00,$01,$04,$02
ID_24,ThraciaArmy8,$35,$26,$00,$01,$04,$03
ID_25,ThraciaArmy7,$34,$25,$00,$01,$04,$04
ID_26,ThraciaArmy7,$32,$26,$00,$01,$04,$05
ID_27,ThraciaArmy7,$36,$26,$00,$01,$04,$06
ID_28,ThraciaArmy7,$33,$25,$00,$01,$04,$07
ID_29,ThraciaArmy7,$35,$25,$00,$01,$04,$08
ID_30,ThraciaArmy7,$34,$24,$00,$01,$04,$09
ID_31,$FFFF,0,0,0,0,0,0
