.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Ishtore,$11,$39,$01,$02,$03,$00
ID_02,MelgenArmy1,$11,$3C,$00,$02,$03,$01
ID_03,MelgenArmy1,$10,$3B,$00,$02,$03,$02
ID_04,MelgenArmy1,$12,$3B,$00,$02,$03,$03
ID_05,Liza,$11,$37,$01,$01,$03,$00
ID_06,MelgenArmy2,$11,$36,$00,$01,$03,$01
ID_07,MelgenArmy6,$10,$37,$00,$01,$03,$02
ID_08,MelgenArmy6,$12,$37,$00,$01,$03,$03
ID_09,MelgenArmy3,$0F,$36,$00,$01,$03,$04
ID_10,MelgenArmy3,$13,$36,$00,$01,$03,$05
ID_11,MelgenArmy3,$0D,$35,$00,$01,$03,$06
ID_12,MelgenArmy3,$15,$35,$00,$01,$03,$07
ID_13,MelgenArmy3,$0D,$34,$00,$01,$03,$08
ID_14,MelgenArmy3,$15,$34,$00,$01,$03,$09
ID_15,MelgenArmy7,$0E,$36,$00,$01,$03,$0A
ID_16,MelgenArmy7,$14,$36,$00,$01,$03,$0B
ID_17,MelgenArmy4,$0C,$35,$00,$01,$03,$0C
ID_18,MelgenArmy4,$16,$35,$00,$01,$03,$0D
ID_19,MelgenArmy4,$0C,$34,$00,$01,$03,$0E
ID_20,MelgenArmy4,$16,$34,$00,$01,$03,$0F
ID_21,MelgenArmy5,$10,$36,$00,$01,$03,$10
ID_22,MelgenArmy5,$12,$36,$00,$01,$03,$11
ID_23,DahnaArmy1,$0B,$1B,$00,$01,$02,$00
ID_24,DahnaArmy1,$0B,$1C,$00,$01,$02,$00
ID_25,DahnaArmy1,$0B,$1D,$00,$01,$02,$00
ID_26,DahnaArmy1,$0B,$1E,$00,$01,$02,$00
ID_27,$FFFF,0,0,0,0,0,0
