.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Javarro,$0D,$18,$01,$02,$02,$00
ID_02,Mercenary9,$0C,$18,$00,$02,$02,$01
ID_03,Mercenary9,$0D,$19,$00,$02,$02,$02
ID_04,Mercenary9,$0C,$19,$00,$02,$02,$03
ID_05,Mercenary8,$0D,$1A,$00,$02,$02,$04
ID_06,Mercenary8,$0C,$1A,$00,$02,$02,$05
ID_07,Mercenary8,$0D,$1B,$00,$02,$02,$06
ID_08,Mercenary8,$0C,$1B,$00,$02,$02,$07
ID_09,Mercenary8,$0D,$1C,$00,$02,$02,$08
ID_10,Mercenary8,$0C,$1C,$00,$02,$02,$09
ID_11,Mercenary8,$0D,$1D,$00,$02,$02,$0A
ID_12,Mercenary8,$0C,$1D,$00,$02,$02,$0B
ID_13,Bramsel,$0F,$16,$01,$03,$02,$00
ID_14,DahnaArmy2,$0F,$19,$00,$03,$02,$01
ID_15,DahnaArmy2,$0E,$18,$00,$03,$02,$02
ID_16,DahnaArmy2,$10,$18,$00,$03,$02,$03
ID_17,Banba1,$30,$38,$01,$03,$04,$00
ID_18,Eriu1,$30,$39,$00,$03,$04,$01
ID_19,Fotla1,$30,$37,$00,$03,$04,$02
ID_20,Linda,$2F,$38,$01,$04,$04,$00
ID_21,HighMage3,$2F,$39,$00,$04,$04,$01
ID_22,HighMage3,$2F,$37,$00,$04,$04,$02
ID_23,HighMage3,$2E,$38,$00,$04,$04,$03
ID_24,HighMage3,$2E,$39,$00,$04,$04,$04
ID_25,HighMage3,$2E,$37,$00,$04,$04,$05
ID_26,Ares,$0C,$1E,$01,$05,$02,$00
ID_27,$FFFF,0,0,0,0,0,0
