.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Muhammad,$12,$1A,$01,$01,$01,$00
ID_02,Bishop1,$11,$1A,$00,$01,$01,$01
ID_03,ConnachtArmy1,$13,$1D,$00,$01,$01,$02
ID_04,ConnachtArmy1,$13,$17,$00,$01,$01,$03
ID_05,ConnachtArmy1,$15,$1A,$00,$01,$01,$04
ID_06,ConnachtArmy3,$10,$1C,$00,$01,$01,$05
ID_07,ConnachtArmy3,$14,$18,$00,$01,$01,$06
ID_08,ConnachtArmy3,$10,$18,$00,$01,$01,$07
ID_09,ConnachtArmy3,$14,$1C,$00,$01,$01,$08
ID_10,ConnachtArmy2,$0F,$1B,$00,$01,$01,$09
ID_11,ConnachtArmy2,$15,$19,$00,$01,$01,$0A
ID_12,ConnachtArmy2,$12,$1D,$00,$01,$01,$0B
ID_13,ConnachtArmy2,$12,$17,$00,$01,$01,$0C
ID_14,ConnachtArmy2,$0F,$19,$00,$01,$01,$0D
ID_15,ConnachtArmy2,$15,$1B,$00,$01,$01,$0E
ID_16,Ovo,$26,$0B,$01,$02,$01,$00
ID_17,ConnachtArmy5,$26,$0A,$00,$02,$01,$01
ID_18,ConnachtArmy5,$25,$0B,$00,$02,$01,$02
ID_19,ConnachtArmy5,$25,$0A,$00,$02,$01,$03
ID_20,ConnachtArmy5,$24,$0B,$00,$02,$01,$04
ID_21,ConnachtArmy5,$24,$0A,$00,$02,$01,$05
ID_22,ConnachtArmy4,$23,$0B,$00,$02,$01,$06
ID_23,ConnachtArmy4,$23,$0A,$00,$02,$01,$07
ID_24,ConnachtArmy4,$22,$0B,$00,$02,$01,$08
ID_25,ConnachtArmy4,$22,$0A,$00,$02,$01,$09
ID_26,ConnachtArmy4,$21,$0B,$00,$02,$01,$0A
ID_27,ConnachtArmy4,$21,$0A,$00,$02,$01,$0B
ID_28,Bandit6,$25,$05,$00,$06,$03,$00
ID_29,Bandit6,$1F,$19,$00,$06,$03,$00
ID_30,Bandit6,$38,$27,$00,$07,$03,$00
ID_31,Bandit6,$37,$29,$00,$07,$03,$00
ID_32,Bandit8,$35,$2A,$00,$08,$03,$00
ID_33,$FFFF,0,0,0,0,0,0
