.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Kutuzov,$14,$03,$01,$03,$01,$00
ID_02,AedMage1,$14,$06,$00,$03,$01,$01
ID_03,AedMage1,$13,$05,$00,$03,$01,$02
ID_04,AedMage1,$15,$05,$00,$03,$01,$03
ID_05,Commander23,$33,$35,$01,$01,$04,$00
ID_06,UlsterArmy2,$34,$35,$00,$01,$04,$01
ID_07,UlsterArmy1,$33,$34,$00,$01,$04,$02
ID_08,UlsterArmy1,$34,$34,$00,$01,$04,$03
ID_09,UlsterArmy1,$33,$33,$00,$01,$04,$04
ID_10,UlsterArmy1,$34,$33,$00,$01,$04,$05
ID_11,UlsterArmy1,$33,$32,$00,$01,$04,$06
ID_12,UlsterArmy1,$34,$32,$00,$01,$04,$07
ID_13,Bloom,$33,$37,$01,$07,$04,$00
ID_14,UlsterArmy3,$33,$3A,$00,$07,$04,$01
ID_15,UlsterArmy3,$32,$39,$00,$07,$04,$02
ID_16,UlsterArmy3,$34,$39,$00,$07,$04,$03
ID_17,DahnaArmy1,$11,$1F,$00,$01,$02,$00
ID_18,DahnaArmy1,$12,$1F,$00,$01,$02,$00
ID_19,DahnaArmy1,$13,$1F,$00,$01,$02,$00
ID_20,DahnaArmy1,$14,$1F,$00,$01,$02,$00
ID_21,AedMage2,$20,$0E,$00,$02,$01,$00
ID_22,AedMage2,$22,$13,$00,$02,$01,$00
ID_23,AedMage2,$24,$0C,$00,$02,$01,$00
ID_24,AedMage2,$25,$11,$00,$02,$01,$00
ID_25,AedMage2,$26,$03,$00,$02,$01,$00
ID_26,AedMage2,$29,$09,$00,$02,$01,$00
ID_27,AedMage2,$2A,$0C,$00,$02,$01,$00
ID_28,AedMage2,$2E,$08,$00,$02,$01,$00
ID_29,DahnaArmy1,$1A,$36,$00,$04,$02,$00
ID_30,DahnaArmy1,$1C,$3B,$00,$04,$02,$00
ID_31,AedMage3,$12,$04,$00,$04,$01,$00
ID_32,AedMage3,$12,$03,$00,$04,$01,$00
ID_33,AedMage3,$12,$02,$00,$04,$01,$00
ID_34,Mercenary7,$11,$03,$00,$04,$01,$00
ID_35,Mercenary7,$11,$02,$00,$04,$01,$00
ID_36,Mercenary7,$12,$01,$00,$04,$01,$00
ID_37,AedMage3,$16,$08,$00,$04,$01,$00
ID_38,Mercenary7,$16,$09,$00,$04,$01,$00
ID_39,$FFFF,0,0,0,0,0,0
