.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Judah,$12,$36,$01,$03,$03,$00
ID_02,Commander30,$15,$37,$01,$03,$03,$00
ID_03,GrutiaArmy2,$14,$37,$00,$03,$03,$02
ID_04,GrutiaArmy2,$14,$38,$00,$03,$03,$03
ID_05,GrutiaArmy2,$14,$36,$00,$03,$03,$04
ID_06,GrutiaArmy2,$14,$39,$00,$03,$03,$05
ID_07,GrutiaArmy2,$14,$35,$00,$03,$03,$06
ID_08,GrutiaArmy2,$14,$3A,$00,$03,$03,$07
ID_09,GrutiaArmy2,$14,$34,$00,$03,$03,$08
ID_10,Musar,$04,$01,$01,$02,$03,$00
ID_11,ImperialArmy4,$05,$01,$00,$02,$03,$01
ID_12,ImperialArmy4,$03,$01,$00,$02,$03,$02
ID_13,ImperialArmy3,$04,$02,$00,$02,$03,$03
ID_14,ImperialArmy3,$05,$02,$00,$02,$03,$04
ID_15,ImperialArmy3,$03,$02,$00,$02,$03,$05
ID_16,ImperialArmy2,$04,$03,$00,$02,$03,$06
ID_17,ImperialArmy2,$05,$03,$00,$02,$03,$07
ID_18,ImperialArmy2,$03,$03,$00,$02,$03,$08
ID_19,ImperialArmy1,$04,$04,$00,$02,$03,$09
ID_20,ImperialArmy1,$05,$04,$00,$02,$03,$0A
ID_21,ImperialArmy1,$03,$04,$00,$02,$03,$0B
ID_22,$FFFF,0,0,0,0,0,0
