.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Roberto,$32,$31,$01,$01,$01,$00
ID_02,Mercenary21,$33,$32,$00,$01,$01,$01
ID_03,Mercenary21,$33,$30,$00,$01,$01,$02
ID_04,Mercenary19,$32,$33,$00,$01,$01,$03
ID_05,Mercenary19,$32,$2F,$00,$01,$01,$04
ID_06,Mercenary18,$30,$31,$00,$01,$01,$05
ID_07,Mercenary18,$30,$33,$00,$01,$01,$06
ID_08,Mercenary18,$30,$2F,$00,$01,$01,$07
ID_09,Mercenary17,$31,$32,$00,$01,$01,$08
ID_10,Mercenary17,$31,$30,$00,$01,$01,$09
ID_11,Mercenary20,$32,$35,$00,$01,$01,$0A
ID_12,Mercenary20,$32,$2D,$00,$01,$01,$0B
ID_13,Boyce,$39,$2E,$01,$02,$01,$00
ID_14,Mercenary23,$38,$2E,$00,$02,$01,$01
ID_15,Mercenary23,$38,$2F,$00,$02,$01,$02
ID_16,Mercenary23,$38,$2D,$00,$02,$01,$03
ID_17,Mercenary22,$38,$30,$00,$02,$01,$04
ID_18,Mercenary22,$38,$2C,$00,$02,$01,$05
ID_19,Mercenary22,$38,$31,$00,$02,$01,$06
ID_20,Mercenary22,$38,$2B,$00,$02,$01,$07
ID_21,Rodan,$3B,$2E,$01,$03,$01,$00
ID_22,EddaArmy4,$3A,$2E,$00,$03,$01,$01
ID_23,EddaArmy4,$3B,$2F,$00,$03,$01,$02
ID_24,EddaArmy4,$3B,$2D,$00,$03,$01,$03
ID_25,EddaArmy1,$3A,$30,$00,$03,$01,$04
ID_26,EddaArmy1,$3A,$2C,$00,$03,$01,$05
ID_27,EddaArmy1,$39,$32,$00,$03,$01,$06
ID_28,EddaArmy1,$39,$2A,$00,$03,$01,$07
ID_29,EddaArmy2,$38,$32,$00,$03,$01,$08
ID_30,EddaArmy2,$38,$2A,$00,$03,$01,$09
ID_31,EddaArmy2,$3A,$31,$00,$03,$01,$0A
ID_32,EddaArmy2,$3A,$2B,$00,$03,$01,$0B
ID_33,EddaArmy3,$39,$33,$00,$03,$01,$0C
ID_34,EddaArmy3,$39,$29,$00,$03,$01,$0D
ID_35,EddaArmy3,$38,$33,$00,$03,$01,$0E
ID_36,EddaArmy3,$38,$29,$00,$03,$01,$0F
ID_37,EddaArmy3,$3A,$2F,$00,$03,$01,$10
ID_38,EddaArmy3,$3A,$2D,$00,$03,$01,$11
ID_39,Juphiel,$3C,$2B,$01,$04,$01,$00
ID_40,DarkMage12,$1A,$35,$00,$01,$02,$00
ID_41,DarkMage13,$1B,$35,$00,$01,$02,$00
ID_42,DarkMage13,$1A,$36,$00,$01,$02,$00
ID_43,DarkMage12,$1B,$36,$00,$01,$02,$00
ID_44,DarkMage12,$26,$3D,$00,$01,$02,$00
ID_45,DarkMage13,$27,$3D,$00,$01,$02,$00
ID_46,DarkMage13,$2A,$3C,$00,$01,$02,$00
ID_47,DarkMage12,$2B,$3B,$00,$01,$02,$00
ID_48,$FFFF,0,0,0,0,0,0
