.structUNITEntry 1,CharacterID,DestinationX,DestinationY,GroupLeaderFlag,AI,FactionSlot,FormationID
ID_01,Arvis3,$0F,$04,$01,$05,$05,$00
ID_02,Rotenritter6,$0F,$07,$00,$05,$05,$01
ID_03,Rotenritter5,$0E,$06,$00,$05,$05,$02
ID_04,Rotenritter5,$10,$06,$00,$05,$05,$03
ID_05,Rotenritter7,$0F,$08,$00,$05,$05,$04
ID_06,Rotenritter7,$0E,$07,$00,$05,$05,$05
ID_07,Rotenritter7,$10,$07,$00,$05,$05,$06
ID_08,DarkMage9,$11,$05,$00,$04,$05,$00
ID_09,DarkMage9,$11,$06,$00,$04,$05,$01
ID_10,DarkMage9,$12,$05,$00,$04,$05,$02
ID_11,DarkMage9,$12,$06,$01,$04,$05,$03
ID_12,DarkMage9,$12,$07,$00,$04,$05,$01
ID_13,Commander34,$07,$0E,$01,$01,$05,$00
ID_14,Rotenritter8,$07,$0F,$00,$01,$05,$01
ID_15,Rotenritter8,$08,$0F,$00,$01,$05,$02
ID_16,Rotenritter8,$06,$0F,$00,$01,$05,$03
ID_17,Rotenritter9,$09,$0F,$00,$01,$05,$04
ID_18,Rotenritter9,$05,$0F,$00,$01,$05,$05
ID_19,Rotenritter9,$0A,$0F,$00,$01,$05,$06
ID_20,Rotenritter9,$04,$0F,$00,$01,$05,$07
ID_21,Commander35,$09,$0C,$01,$02,$05,$00
ID_22,Rotenritter10,$09,$0D,$00,$02,$05,$01
ID_23,Rotenritter10,$0A,$0D,$00,$02,$05,$02
ID_24,Rotenritter10,$08,$0D,$00,$02,$05,$03
ID_25,Rotenritter11,$0B,$0D,$00,$02,$05,$04
ID_26,Rotenritter11,$07,$0D,$00,$02,$05,$05
ID_27,Rotenritter11,$0C,$0D,$00,$02,$05,$06
ID_28,Rotenritter11,$06,$0D,$00,$02,$05,$07
ID_29,Commander36,$0B,$0A,$01,$03,$05,$00
ID_30,Rotenritter14,$0B,$0B,$00,$03,$05,$01
ID_31,Rotenritter14,$0C,$0B,$00,$03,$05,$02
ID_32,Rotenritter14,$0A,$0B,$00,$03,$05,$03
ID_33,Rotenritter13,$0D,$0B,$00,$03,$05,$04
ID_34,Rotenritter13,$09,$0B,$00,$03,$05,$05
ID_35,Rotenritter12,$0E,$0B,$00,$03,$05,$06
ID_36,Rotenritter12,$08,$0B,$00,$03,$05,$07
ID_37,Child4,$24,$05,$00,$02,$01,$00
ID_38,Child4,$25,$06,$00,$02,$01,$01
ID_39,Child4,$25,$07,$00,$02,$01,$02
ID_40,Child5,$25,$05,$00,$02,$01,$03
ID_41,Child5,$24,$06,$00,$02,$01,$04
ID_42,Palmarch,$23,$06,$00,$02,$01,$00
ID_43,$FFFF,0,0,0,0,0,0
